StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
"2018","Annual","Santa Barbara County","30000000","Manufacturing","Not Adj","2020","12,900"
"2018","Annual","Santa Barbara County","31000000","Durable Goods","Not Adj","2020","9,000"
"2018","Annual","Santa Barbara County","40000000","Trade, Transportation and Utilities","Not Adj","2020","27,200"
"2018","Annual","Santa Barbara County","41000000","Wholesale Trade","Not Adj","2020","5,100"
"2018","Annual","Santa Barbara County","42000000","Retail Trade","Not Adj","2020","18,700"
"2018","Annual","Santa Barbara County","42445000","Food and Beverage Stores","Not Adj","2020","5,000"
"2018","Annual","Santa Barbara County","42448000","Clothing and Clothing Accessories Stores","Not Adj","2020","2,000"
"2018","Annual","Santa Barbara County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","3,400"
"2018","Annual","Santa Barbara County","50000000","Information","Not Adj","2020","4,000"
"2018","Annual","Santa Barbara County","55000000","Financial Activities","Not Adj","2020","6,700"
"2018","Annual","Santa Barbara County","55520000","Finance and Insurance","Not Adj","2020","3,700"
"2018","Annual","Santa Barbara County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","3,000"
"2018","Annual","Santa Barbara County","60000000","Professional and Business Services","Not Adj","2020","28,000"
"2018","Annual","Santa Barbara County","60540000","Professional, Scientific and Technical S","Not Adj","2020","11,200"
"2018","Annual","Santa Barbara County","60550000","Management of Companies and Enterprises","Not Adj","2020","2,700"
"2018","Annual","Santa Barbara County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","14,100"
"2018","Annual","Santa Barbara County","65000000","Educational and Health Services","Not Adj","2020","27,400"
"2018","Annual","Santa Barbara County","65610000","Educational Services","Not Adj","2020","2,900"
"2018","Annual","Santa Barbara County","65620000","Health Care and Social Assistance","Not Adj","2020","24,500"
"2018","Annual","Santa Barbara County","70000000","Leisure and Hospitality","Not Adj","2020","28,200"
"2018","Annual","Santa Barbara County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","3,600"
"2018","Annual","Santa Barbara County","70720000","Accommodation and Food Service","Not Adj","2020","24,600"
"2018","Annual","Santa Barbara County","70721000","Accommodation","Not Adj","2020","5,500"
"2018","Annual","Santa Barbara County","70722000","Food Services and Drinking Places","Not Adj","2020","19,100"
"2018","Annual","Santa Barbara County","80000000","Other Services","Not Adj","2020","6,200"
"2018","Annual","Santa Barbara County","90000000","Government","Not Adj","2020","39,000"
"2018","Annual","Santa Barbara County","90910000","Federal Government","Not Adj","2020","3,500"
"2018","Annual","Santa Barbara County","90920000","State Government","Not Adj","2020","12,100"
"2018","Annual","Santa Barbara County","90921611","State Government Education","Not Adj","2020","11,500"
"2018","Annual","Santa Barbara County","90922000","State Government Excluding Education","Not Adj","2020","600"
"2018","Annual","Santa Barbara County","90930000","Local Government","Not Adj","2020","23,300"
"2018","Annual","Santa Barbara County","90931611","Local Government Education","Not Adj","2020","11,900"
"2018","Annual","Santa Barbara County","90932000","Local Government Excluding Education","Not Adj","2020","11,400"
"2018","Annual","Santa Barbara County","90932994","Special Districts plus Indian Tribes","Not Adj","2020","3,700"
"2018","Annual","Santa Barbara County","90939012","County","Not Adj","2020","4,600"
"2018","Annual","Santa Barbara County","90939022","City","Not Adj","2020","3,100"
"2018","Annual","Santa Barbara County","90940000","State and Local Government","Not Adj","2020","35,500"
"2017","Annual","Santa Barbara County","00000000","Total Nonfarm","Not Adj","2020","184,400"
"2017","Annual","Santa Barbara County","01000000","Total Wage and Salary","Not Adj","2020","206,100"
"2017","Annual","Santa Barbara County","05000000","Total Private","Not Adj","2020","145,700"
"2017","Annual","Santa Barbara County","06000000","Goods Producing","Not Adj","2020","22,300"
"2017","Annual","Santa Barbara County","07000000","Service Providing","Not Adj","2020","162,100"
"2017","Annual","Santa Barbara County","08000000","Private Service Providing","Not Adj","2020","123,400"
"2017","Annual","Santa Barbara County","10000000","Mining and Logging","Not Adj","2020","900"
"2017","Annual","Santa Barbara County","11000000","Total Farm","Not Adj","2020","21,700"
"2017","Annual","Santa Barbara County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","9,200"
"2017","Annual","Santa Barbara County","20000000","Construction","Not Adj","2020","8,300"
"2017","Annual","Santa Barbara County","30000000","Manufacturing","Not Adj","2020","13,100"
"2017","Annual","Santa Barbara County","31000000","Durable Goods","Not Adj","2020","9,300"
"2017","Annual","Santa Barbara County","40000000","Trade, Transportation and Utilities","Not Adj","2020","27,100"
"2017","Annual","Santa Barbara County","41000000","Wholesale Trade","Not Adj","2020","5,000"
"2017","Annual","Santa Barbara County","42000000","Retail Trade","Not Adj","2020","18,900"
"2017","Annual","Santa Barbara County","42445000","Food and Beverage Stores","Not Adj","2020","5,000"
"2017","Annual","Santa Barbara County","42448000","Clothing and Clothing Accessories Stores","Not Adj","2020","2,000"
"2017","Annual","Santa Barbara County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","3,200"
"2017","Annual","Santa Barbara County","50000000","Information","Not Adj","2020","4,300"
"2017","Annual","Santa Barbara County","55000000","Financial Activities","Not Adj","2020","6,600"
"2017","Annual","Santa Barbara County","55520000","Finance and Insurance","Not Adj","2020","3,600"
"2017","Annual","Santa Barbara County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","3,000"
"2017","Annual","Santa Barbara County","60000000","Professional and Business Services","Not Adj","2020","24,300"
"2017","Annual","Santa Barbara County","60540000","Professional, Scientific and Technical S","Not Adj","2020","11,000"
"2017","Annual","Santa Barbara County","60550000","Management of Companies and Enterprises","Not Adj","2020","2,600"
"2017","Annual","Santa Barbara County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","10,600"
"2017","Annual","Santa Barbara County","65000000","Educational and Health Services","Not Adj","2020","27,300"
"2017","Annual","Santa Barbara County","65610000","Educational Services","Not Adj","2020","2,900"
"2017","Annual","Santa Barbara County","65620000","Health Care and Social Assistance","Not Adj","2020","24,400"
"2017","Annual","Santa Barbara County","70000000","Leisure and Hospitality","Not Adj","2020","27,800"
"2017","Annual","Santa Barbara County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","3,600"
"2017","Annual","Santa Barbara County","70720000","Accommodation and Food Service","Not Adj","2020","24,200"
"2017","Annual","Santa Barbara County","70721000","Accommodation","Not Adj","2020","5,500"
"2017","Annual","Santa Barbara County","70722000","Food Services and Drinking Places","Not Adj","2020","18,700"
"2017","Annual","Santa Barbara County","80000000","Other Services","Not Adj","2020","6,100"
"2017","Annual","Santa Barbara County","90000000","Government","Not Adj","2020","38,700"
"2017","Annual","Santa Barbara County","90910000","Federal Government","Not Adj","2020","3,600"
"2017","Annual","Santa Barbara County","90920000","State Government","Not Adj","2020","11,800"
"2017","Annual","Santa Barbara County","90921611","State Government Education","Not Adj","2020","11,200"
"2017","Annual","Santa Barbara County","90922000","State Government Excluding Education","Not Adj","2020","600"
"2017","Annual","Santa Barbara County","90930000","Local Government","Not Adj","2020","23,300"
"2017","Annual","Santa Barbara County","90931611","Local Government Education","Not Adj","2020","11,800"
"2017","Annual","Santa Barbara County","90932000","Local Government Excluding Education","Not Adj","2020","11,500"
"2017","Annual","Santa Barbara County","90932994","Special Districts plus Indian Tribes","Not Adj","2020","3,700"
"2017","Annual","Santa Barbara County","90939012","County","Not Adj","2020","4,800"
"2017","Annual","Santa Barbara County","90939022","City","Not Adj","2020","3,100"
"2017","Annual","Santa Barbara County","90940000","State and Local Government","Not Adj","2020","35,100"
"2016","Annual","Santa Barbara County","00000000","Total Nonfarm","Not Adj","2020","182,600"
"2016","Annual","Santa Barbara County","01000000","Total Wage and Salary","Not Adj","2020","203,500"
"2016","Annual","Santa Barbara County","05000000","Total Private","Not Adj","2020","144,500"
"2016","Annual","Santa Barbara County","06000000","Goods Producing","Not Adj","2020","22,500"
"2016","Annual","Santa Barbara County","07000000","Service Providing","Not Adj","2020","160,100"
"2016","Annual","Santa Barbara County","08000000","Private Service Providing","Not Adj","2020","122,000"
"2016","Annual","Santa Barbara County","10000000","Mining and Logging","Not Adj","2020","900"
"2016","Annual","Santa Barbara County","11000000","Total Farm","Not Adj","2020","20,900"
"2016","Annual","Santa Barbara County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","9,100"
"2016","Annual","Santa Barbara County","20000000","Construction","Not Adj","2020","8,200"
"2016","Annual","Santa Barbara County","30000000","Manufacturing","Not Adj","2020","13,400"
"2016","Annual","Santa Barbara County","31000000","Durable Goods","Not Adj","2020","9,400"
"2016","Annual","Santa Barbara County","40000000","Trade, Transportation and Utilities","Not Adj","2020","27,100"
"2016","Annual","Santa Barbara County","41000000","Wholesale Trade","Not Adj","2020","4,700"
"2016","Annual","Santa Barbara County","42000000","Retail Trade","Not Adj","2020","19,200"
"2016","Annual","Santa Barbara County","42445000","Food and Beverage Stores","Not Adj","2020","5,000"
"2016","Annual","Santa Barbara County","42448000","Clothing and Clothing Accessories Stores","Not Adj","2020","2,000"
"2016","Annual","Santa Barbara County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","3,200"
"2016","Annual","Santa Barbara County","50000000","Information","Not Adj","2020","4,500"
"2016","Annual","Santa Barbara County","55000000","Financial Activities","Not Adj","2020","6,500"
"2016","Annual","Santa Barbara County","55520000","Finance and Insurance","Not Adj","2020","3,400"
"2016","Annual","Santa Barbara County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","3,100"
"2016","Annual","Santa Barbara County","60000000","Professional and Business Services","Not Adj","2020","24,100"
"2016","Annual","Santa Barbara County","60540000","Professional, Scientific and Technical S","Not Adj","2020","11,000"
"2016","Annual","Santa Barbara County","60550000","Management of Companies and Enterprises","Not Adj","2020","2,600"
"2016","Annual","Santa Barbara County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","10,500"
"2016","Annual","Santa Barbara County","65000000","Educational and Health Services","Not Adj","2020","26,600"
"2016","Annual","Santa Barbara County","65610000","Educational Services","Not Adj","2020","2,800"
"2016","Annual","Santa Barbara County","65620000","Health Care and Social Assistance","Not Adj","2020","23,800"
"2016","Annual","Santa Barbara County","70000000","Leisure and Hospitality","Not Adj","2020","27,200"
"2016","Annual","Santa Barbara County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","3,400"
"2016","Annual","Santa Barbara County","70720000","Accommodation and Food Service","Not Adj","2020","23,800"
"2016","Annual","Santa Barbara County","70721000","Accommodation","Not Adj","2020","5,300"
"2016","Annual","Santa Barbara County","70722000","Food Services and Drinking Places","Not Adj","2020","18,500"
"2016","Annual","Santa Barbara County","80000000","Other Services","Not Adj","2020","6,000"
